STATION_NAME,ISLAND_GROUP,REGION,PROVINCE,CITY_OR_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_SURVEYED,PROJECT,EPOCH,LATITUDE(WGS84),LONGITUDE(WGS84),ERROR_ELLIPSE,ACCURACY_CLASS,ELLIPSOIDAL_HT(WGS84),HEIGHT_ERROR,ORDER_OF_ACCURACY(WGS84),EGM2008_ELEVATION,UTM_X(WGS84),UTM_Y(WGS84),UTM_Zone(WGS84),LATITUDE(PRS92),LONGITUDE(PRS92),ELLIPSOIDAL_HT(PRS92),NORTHING(PTM),EASTING(PTM),PTM_ZONE,UTMX(PRS92),UTMY(PRS92),UTM_ZONE,LATITUDE(ITRF),LONGITUDE(ITRF),ERROR_ELLIPSE(ITRF),ELLIPSOIDAL_HT(ITRF),HEIGHT_ERROR(ITRF),YEAR_COMPUTED,ENCODER,DATE_UPDATED,REFERENCE_FILE
MMA-3053,LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,ALABANG,2014-01-21 00:00:00,14.4236032361111,121.036932516667,"From Muntinlupa Town proper in the Province of Metro Manila, start to travel towrds NE direction at the intersection at the Commerce Avenue. Continue travel towards NE direction for about 330 meters until reaching Alabang Zapote Road. From the intersection travel towards NE going to North gate Avenue for about 200 meters until reaching the station. Mark is the center of a brass rod with cross-cut on top set flush at the center of a 20 x 20 x 120 cm. concrete monument with inscription ""MMA-3053, 2008, NAMRIA"". The station is located at the side of the road along northgate avenue, about 20 m. SE of Caltex station , about 6 meters SW of guard house , about 3 m. NE of concrete Electrical Post and about 2.5 M. S of the centerline of the road.",2007 - 2014,PRS92 Densification,NRMDP,14.4236032361111,121.036932516667,0.0,0,61.701,0.0,4,17.89300013470056,288364.36621,1595478.88276,51,14.42509602777778,121.0355689805556,17.577,1595201.099,503835.348,3,288215.931,1595547.144,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2020-01-01,
MMA-3053 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,BAYANAN,1999-11-30 00:00:00,14.4100542444444,121.052309525,"From Alabang Terminal / Market go straight to Brgy. Bayanan via National Road turn left at Bautista street going to Bayanan Baywalk. The sttaion is located opposite the corner of school compound fronting Laguna Lake. The station was marked with a head of a copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA3054, 2008 LMS-NCR"". The sttaion is located near the corner of Bautista St. and Bayanan Baywalk.",2007 - 2014,PRS92 Densification,NRMDP,14.4100542444444,121.052309525,0.0,0,48.885,0.0,4,4.934837638586622,290010.01194,1593965.51266,51,14.41154581388889,121.0509456861111,4.685,1593702.333,505493.728,3,289861.545,1594033.712,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Jay Cepe,2022-01-01,
MMA-3054,LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,ALABANG,2014-01-21 00:00:00,14.4258178194444,121.037275544444,"From Muntinlupa Town Proper in the Province of Metro Manila, start to travel towards NE direction at the intersection going to Filinvest Avenue for about 800 meters to reach the intersection at Commercial Avenue. Continue travel towards NE direction for about 330 meters until reaching the station. Mark is center of a bras rod with cross cut on top set flush at the center of a 20 x 20 x 120 centimeter concrete monument with inscription ""MMA-3054, 2008, NAMRIA"". The station is located at the side of the road beside the manhole, about 5 meters NW of a concrete Electrical Post and about 3 meters NE of the Centerline of the rod.",2007 - 2014,PRS92 Densification,NRMDP,14.4258178194444,121.037275544444,0.0,0,60.437,0.0,4,16.62988156247731,288403.45234,1595723.62432,51,14.42731074722222,121.0359120611111,16.319,1595446.122,503872.305,3,288255.025,1595791.887,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2020-01-01,
MMA-3054 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,BAYANAN,1999-11-30 00:00:00,14.4122508944444,121.052446769444,"From Albanang Terminal / Market go straight to Brgy. Bayanan via National Road, turn left at Bautista street going to Bayanan Baywalk. Going north along the Baywalk look for the GCP LMS-NCR near Bayanan Elementary School annex compound. The station was marked with a head of a copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA3054, 2008 LMS-NCR"". The sttaion is located at Bayanan Baywalk near Bayanan Elementary School Annex.",2007 - 2014,PRS92 Densification,NRMDP,14.4122508944444,121.052446769444,0.0,0,48.659,0.0,4,4.711459705476507,290026.87106,1594208.45816,51,14.41374260277778,121.0510829833333,4.465,1593945.369,505508.48,3,289878.413,1594276.659,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Mara,2018-01-01,
MMA-3055,LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN ANTONIO,2014-01-21 00:00:00,14.4616939,121.025273536111,"From Paranaque City in the Province of Metro Manila, trvel along Dr. Abad Santos Avenue formerly known as Sucat Road, until reaching the intersection of Sampaguita Avenue where the station is established. Mark is the center of a brass rod with cross-cut on top set flush at the center of a 20 x 20 centimeter cement putty with inscription ""MMA-3055, 2008, NAMRIA"". The station is located on the road gutter about 5 meters from the signboard of Manila Memorial Park & La Funeraria Paz-Sucat.",2007 - 2014,PRS92 Densification,NRMDP,14.4616939,121.025273536111,0.0,0,66.594,0.0,4,22.94618639091784,287143.23669,1599704.6503,51,14.463189425,121.0239108888889,22.606,1599415.268,502577.836,3,286994.918,1599772.985,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
MMA-3055 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,POBLACION,1999-11-30 00:00:00,14.5780285277778,121.034419652778,"MMA-3055 From EDSA take Boni Ave. to Mandaluyong City Hall. Turn right at the round about & enter the Entrance gate of the City Hall opposite M. Martinez Ave. look for the GCP of LMS-NCR just beside the Gate. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3055, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5780285277778,121.034419652778,0.0,0,48.859,0.0,4,5.199995415143682,288240.21014,1612569.43721,51,14.57953138333333,121.0330597722222,5.18,1612286.571,503562.316,3,288092.286,1612637.853,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Edmir Licad,2024-01-01,
MMA-3056,LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN ANTONIO,2014-01-21 00:00:00,14.4617325027778,121.028054730556,"From Paranaquein the province of Metro Manila, travel along Dr. Abad Santos Avenue, and from Sampaguita Avenue travel towards SE direction for about 300 meters until reaching Fourth State Subdivision then turn left and continue to travel about 100 meters until reaching Diosdado Macpagal Statue where the station is stablished. Mark is the center of a brass rod with cross-cut on top set flush at the center of a 20 x 20 x 120 centimeter concrete monument with inscription ""MMA-3056, 2008, NAMRIA"". The station is located at the island at the side of the road, about 5 meters SW of Diosdado Macapagal Statue and about 3 meters NE of the centerline of the road.",2007 - 2014,PRS92 Densification,NRMDP,14.4617325027778,121.028054730556,0.0,0,68.701,0.0,4,25.0294230431731,287443.16418,1599706.34154,51,14.46322796666667,121.0266920888889,24.707,1599419.565,502877.677,3,287294.848,1599774.668,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2021-01-01,
MMA-3057 (LMS),LUZON,NCR,NCR - THIRD DISTRICT,CITY OF VALENZUELA,MALANDAY,1999-11-30 00:00:00,14.7209848694444,120.958589258333,"From Valenzuela City proper take Mc Arthur Highway going to Brgy. Malanday alight in front of the VCSA Cockpit Arena & look for the GCP of LMS-NCR at the foot of the culvert near the entrance gate of the cockpit. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3057, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.7209848694444,120.958589258333,0.0,0,46.932,0.0,4,3.978542537900019,280210.32892,1628461.33525,51,14.72249865555556,120.9572326555556,3.846,1628103.724,495394.641,3,280062.81,1628530.13,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Mara,2018-01-01,
MMA-3058 (LMS),LUZON,NCR,NCR - THIRD DISTRICT,CITY OF VALENZUELA,MALANDAY,1999-11-30 00:00:00,14.718116725,120.957069016667,"From Valenzuela City proper take Mc Arthur Highway going to Brgy. Malanday alight at M. H Del Pilar St. and look for the GCP of LMS-NCR just beside the streets corner. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3058, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.718116725,120.957069016667,0.0,0,47.717,0.0,4,4.778508775914744,280043.71363,1628145.42026,51,14.71963035833333,120.9557123444444,4.627,1627786.424,495230.865,3,279896.184,1628214.218,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,TIM,2024-01-01,
MMA-3059,LUZON,NCR,NCR - THIRD DISTRICT,CITY OF MALABON,DAMPALIT,2014-01-21 00:00:00,14.6829793527778,120.942132411111,"from Malabon Town Proper in the province of Metro Manila travel towards NE direction for about 1 kilometer until reaching Brgy. Dampalit where the station is established. Mark is the center of a brass rod with cross-cut on top set flush at the center of a 20 x 20 120 cm concrete monument with inscription ""MMA-3059, 2008, NAMRIA"". The station is located at north east end of Dampalit Bridge at KM 14+057 m. away from MMA-3060 and about 35 east of the centerline of the road.",2007 - 2014,PRS92 Densification,NRMDP,14.6829793527778,120.942132411111,0.0,0,48.673,0.0,4,5.882110449800109,278399.47303,1624271.60601,51,14.68449105833333,120.9407748833333,5.518,1623899.188,493621.299,3,278251.814,1624340.419,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,mara,2018-01-01,
MMA-3059 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,POBLACION,1999-11-30 00:00:00,14.3821690861111,121.029401136111,"From the National Highway (Provincial Road) take E. Rodriguez Sr. Ave. going to New Bilibid Prison compound alight at the waiitng shed in front of the NBP Bldg. & look for the GCP of LMS-NCR at the sidewalk. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3059, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.3821690861111,121.029401136111,0.0,0,99.593,0.0,4,55.76020427158821,287512.89651,1590900.87337,51,14.38365935,121.0280366138889,55.371,1590616.797,503023.704,3,287364.318,1590969.119,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Mara,2018-01-01,
MMA-3060 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,POBLACION,1999-11-30 00:00:00,14.3812887694444,121.026794191667,"From the National Highway (Provincial Road) take E. Rodriguez Sr. Ave. going to New Bilibid Prison compound alight near the Max Security Compound & look for the GCP of LMS-NCR at the siewalk. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3060, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.3812887694444,121.026794191667,0.0,0,101.157,0.0,4,57.34109280476963,287230.86145,1590805.86548,51,14.38277903611111,121.0254296444444,56.938,1590519.375,502742.556,3,287082.277,1590874.119,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,TIM,2020-01-01,
MMA-3061,LUZON,NCR,NCR - THIRD DISTRICT,CITY OF VALENZUELA,TAGALAG,2014-01-21 00:00:00,14.7277964444444,120.935592186111,"From Valenzuela City in the Province of Metro Manila, start travel to Poblacion Road then travel along BIsig Road towards NE direction for about 2.2 KM. until reaching Brgy. Tagalag where the station is established. Mark is the center of a brass rod with cross-cut on top set flush at the center of a 20 x 20 x 120 cm.concrete monument with inscription ""MMA-3061, 2008, NAMRIA"". The station is located along the alley beside a concrete fence of Lacasa Antigo Davilion and Fishing resort and near the fishpond.",2007 - 2014,PRS92 Densification,NRMDP,14.7277964444444,120.935592186111,0.0,0,45.867,0.0,4,3.121764115732056,277740.3077,1629237.69837,51,14.72931118333333,120.9342357111111,2.856,1628858.019,492918.457,3,277592.792,1629306.574,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aries Zafra,2021-01-01,
MMA-3061 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,CITY OF MARIKINA,TUMANA,1999-11-30 00:00:00,14.6565495972222,121.094214575,"From Bayan-Bayanan Rd. Concepcion turn right at J.P Rizal St. then left going to Tumana Bridge, look for the GCP of LMS-NCR at the right side of the bridge about after crossing Marikina River. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3061, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6565495972222,121.094214575,0.0,0,57.223,0.0,4,12.93153512369838,294757.23837,1621203.33241,51,14.65805618055556,121.0928566472222,13.622,1620975.815,510002.106,3,294609.628,1621271.629,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Dexter Alamar,2024-01-01,
MMA-3062,LUZON,NCR,NCR - THIRD DISTRICT,CITY OF VALENZUELA,TAGALAG,2014-01-21 00:00:00,14.7294303916667,120.934823969444,"MMA-3062 From Valenzuela City in the Province of Metro Manila, start to travel at Poblacion Road then travel along Bisig Road towards NE direction for about 2.2 Km until reaching Barangay Tagalag where the station is established. Mark is the center of a brass rod with corss-cut on top set flush at the center of a 20 x 20 x 120 centimeter concrete monument with inspection ""MMA-3062, 2008, NAMRIA"". The station is located beside riprap, about 5 m. NW of the plant box, about 10 m. SW of the waiting shed, about 50 M. away from the dead end and about 3.5 m. west of the centerline of the road.",2007 - 2014,PRS92 Densification,NRMDP,14.7294303916667,120.934823969444,0.0,0,46.169,0.0,4,3.4302540584845,0.0,0.0,0,14.73094525277778,120.9334675333333,3.165,1629038.828,492835.792,3,277511.715,1629488.157,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Odtohan,2012-01-01,
MMA-3062 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,CITY OF MARIKINA,TUMANA,1999-11-30 00:00:00,14.6557183305556,121.098327638889,"From Bayan-Bayanan Rd. Concepcion turn right at J.P Rizal St. then left going to Tumana bridge & look for the GCP of LMS-NCR at the right side of the bridge abutment crossing Marikina River. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3062, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6557183305556,121.098327638889,0.0,0,56.194,0.0,4,11.86233106739569,295199.56329,1621107.62235,51,14.65722476666667,121.0969696944444,12.58,1620884.018,510445.186,3,295051.954,1621175.905,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Dexter Alamar,2024-01-01,
MMA-3063,LUZON,NCR,NCR - THIRD DISTRICT,CITY OF CALOOCAN,BARANGAY 171,2014-01-21 00:00:00,14.7522953166667,121.017319530556,"MMA-3063 The station is located beside a concrete canal, about 5 m. east of the waiting shed, about 25 m. east of canteen, about 25 m. SE of San Juliana Pharmacy and about 3 m. north of the centerline of the road. Mark is the center of a brass rod on top set flush at the center of a 20x 20 x 120 concrete monument with inscription ""MMA-3063; 2008; NAMRIA"".",2007 - 2014,PRS92 Densification,NRMDP,14.7522953166667,121.017319530556,0.0,0,94.766,0.0,4,51.20673207241442,286566.31539,1631869.6786,51,14.75380979166667,121.0159637666667,51.626,1631567.436,501718.795,3,286418.956,1631938.311,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2023-01-01,
MMA-3063 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,CITY OF MARIKINA,NANGKA,1999-11-30 00:00:00,14.6734892888889,121.109395630556,"From Bayan-Bayanan Rd. Concepcionturn right at J.P Rizal St., go straight going to San Mateo, Rizal stop & look at Nangka Bridge where the GCP of LMS-NCR is located. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3063, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6734892888889,121.109395630556,0.0,0,60.78,0.0,4,16.32951259250095,296408.3435,1623064.06417,51,14.67499662222222,121.108038125,17.191,1622850.727,511636.495,3,296260.803,1623132.327,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,TIM,2023-01-01,
MMA-3064,LUZON,NCR,NCR - THIRD DISTRICT,CITY OF CALOOCAN,BARANGAY 1,2014-01-21 00:00:00,14.7551550611111,121.016330675,"MMA-3064 Station is located at the vacant lot at the Luisa North subdivision and about 3.5 m. west of the centerline of the road along Bagumbong road. Mark is the center of a brass rod with cross-cut on top set flushed at the center of a 20 x 20 x 120 cm. concrete monument with inscriptions ""MMA-3064; 2008; NAMRIA"".",2007 - 2014,PRS92 Densification,NRMDP,14.7551550611111,121.016330675,0.0,0,89.812,0.0,4,46.26190383366256,286462.62008,1632187.07734,51,14.75666974444444,121.014974975,46.684,1631883.838,501612.312,3,286315.269,1632255.716,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2023-01-01,
MMA-3066 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,CITY OF MARIKINA,CALUMPANG,1999-11-30 00:00:00,14.6275863888889,121.082949938889,"From SM Marikina walk off going to the Linear Park along Marikina River & look for the GCP of LMS-NCR about 400 m from Marcos Highway Bridge. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3066, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6275863888889,121.082949938889,0.0,0,50.611,0.0,4,6.446623897452504,293516.58503,1618008.64478,51,14.62909135277778,121.0815913027778,6.954,1617770.866,508789.806,3,293368.868,1618076.951,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,mara,2018-01-01,
MMA-3067 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,ESCOPA III,1999-11-30 00:00:00,14.6288748527778,121.073990583333,"From Aurora Blvd. walk off along C-5 road going to Libis & look for the GCP of LMS-NCR at the sidewalk near the Sampaloc Tree. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3067, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6288748527778,121.073990583333,0.0,0,98.167,0.0,4,54.09182267097505,292552.47465,1618159.39945,51,14.63038009166667,121.072631975,54.537,1617913.115,507824.574,3,292404.755,1618227.734,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,TIM,2022-01-01,
MMA-3068,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,ESCOPA III,2014-01-21 00:00:00,14.6264457027778,121.0741475,"MMA-3068 ACCESS : From Aurora Blvd. travel along C-5 road going to Libis or Santolan Road upon reaching the two big Bill Boards in Brgy. Escopa and look for the GCP of LMS-NCR at the sidewalk just above the road underneath. STATION MARK:. Station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3068, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6264457027778,121.0741475,0.0,0,96.143,0.0,4,52.06758537580529,0.0,0.0,0,14.62795078333333,121.0727888361111,52.505,1617644.357,507841.56,3,292419.372,1617958.788,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara,2014-01-01,
MMA-3068 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,ESCOPA III,1999-11-30 00:00:00,14.6264451805556,121.074148013889,"From Aurora Blvd. travel along C-5 road going to Libis or Santolan Road upon reaching the two big Bill Boards in Brgy. Escopa and look for the GCP of LMS-NCR at the sidewalk just above the road underneath. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3068, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.6264451805556,121.074148013889,0.0,0,96.562,0.0,4,52.48658050582772,292567.15383,1617890.39816,51,14.62795025833333,121.07278935,52.924,1617644.3,507841.614,3,292419.426,1617958.73,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,mara,2018-01-01,
MMA-3071 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,TAMBO,1999-11-30 00:00:00,14.5057821361111,120.987899752778,"From Uniwide coastal mall take Macapagal Blvd. going to Cavite, alight st pacific Ave. and look for the GCP of LMS-NCR at the center island of the Macapagal Blvd. and Pacific Ave. intersection . The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3071, 2008 LMS-NCR"". The station is located at the center island of the Macapagal Blvd. and Pacific Ave. intersection.",2007 - 2014,PRS92 Densification,NRMDP,14.5057821361111,120.987899752778,0.0,0,49.211,0.0,4,5.950852033028404,283156.12055,1604618.46637,51,14.50728136111111,120.9865380944444,5.44,1604293.154,498548.957,3,283007.914,1604686.964,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Mara,2019-01-01,
MMA-3072 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,TAMBO,1999-11-30 00:00:00,14.5091030444444,120.988792952778,"Form Uniwide Mall take Macapagal Blvd. going to Cavite Highway before Pacific Ave. stop and look for the GCP of LMS-NCR at the sidewalk beside Macapagal Blvd. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3072, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5091030444444,120.988792952778,0.0,0,48.671,0.0,4,5.406816725024498,283255.64827,1604985.11004,51,14.51060246388889,120.987431375,4.907,1604660.57,498645.262,3,283107.452,1605053.609,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Vanessa,2023-01-01,
MMA-3073 (LMS),LUZON,NCR,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,POBLACION,1999-11-30 00:00:00,14.5860279944444,121.025934541667,"The station is near the church of San Felipe along Boni St. and is in between 2 electric posts (7.40 m right from the electric post and 1.0 m left of another electirc post). The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3073, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5860279944444,121.025934541667,0.0,0,49.467,0.0,4,5.890151967390118,287333.43961,1613462.5598,51,14.58753155833333,121.0245748416667,5.831,1613171.538,502647.936,3,287185.533,1613531.011,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Aries Zafra,2024-01-01,
MMA-3076 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,PATEROS,SANTO ROSARIO-SILANGAN,1999-11-30 00:00:00,14.5494560083333,121.072644605556,"From C-5 / Kalayaan intersections go straight at San. Guillermo Ave. straight to M. Concepcion Ave. then turn right at M. Almeda St. & stop at the abutment of Sto. Rosario Bridge where the GCP of LMS-NCR is located. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3076, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5494560083333,121.072644605556,0.0,0,51.578,0.0,4,7.540656910713352,292332.96184,1609372.49739,51,14.55095615555556,121.0712841055555,7.724,1609126.158,507682.124,3,292184.977,1609440.763,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Mary,2024-01-01,
MMA-3077,LUZON,NCR,NCR - FOURTH DISTRICT,PATEROS,TABACALERA,2014-01-21 00:00:00,14.5484807694444,121.069424461111,"MMA-3077 From C-5 to Buting road, turn left ot Pateros cemetery then turn right to F. C. Cruz where the station is located at Tabacalera Learning center compound. Mark is a 25 cm x 25 cm cement putty with inscription MMA-3077 2008 LMS-NCR. Note: No inscription only cooper nail",2007 - 2014,PRS92 Densification,NRMDP,14.5484807694444,121.069424461111,0.0,0,49.631,0.0,4,5.625916977964053,291984.97124,1609267.51853,51,14.549980925,121.0680639305556,5.782,1609018.16,507335.125,3,291836.98,1609335.793,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,mary,2024-01-01,
MMA-3077 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,PATEROS,TABACALERA,1999-11-30 00:00:00,14.5484805638889,121.06942445,"From Sto. Rosario Bridge at M. Almeda St. turn right at F.C Cruz St. , stop at F. Imson St. look for the GCP of LMS-NCR just beside the waiting shed. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3077, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5484805638889,121.06942445,0.0,0,49.473,0.0,4,5.467917118512638,291984.96985,1609267.4958,51,14.54998071944445,121.0680639194444,5.624,1609018.137,507335.124,3,291836.978,1609335.771,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,TIM,2021-01-01,
MMA-3078 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,PATEROS,TABACALERA,1999-11-30 00:00:00,14.5468845666667,121.068715641667,"From St. Rosario bridge at M. Almeda TS. turn right at F. C Cruz st. then left at F. Imson St. and stop at house No. 25-A and look for the GCP of LMS NCR at the opposite side of the road. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3078, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5468845666667,121.068715641667,0.0,0,49.467,0.0,4,5.469212135351363,291907.07609,1609091.53709,51,14.54838463333333,121.067355075,5.616,1608841.535,507258.786,3,291759.08,1609159.812,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,mara,2018-01-01,
MMA-3078 (OBSTRUCTED),LUZON,NCR,NCR - FOURTH DISTRICT,PATEROS,TABACALERA,2014-01-21 00:00:00,14.5468845666667,121.068715641667,MMA-3078 From Pateros cemetery to F. Cruz then turn left to Imson st.Station is located in front of a billiard hall opposite side of the road of Imson road. Mark is a 25 cm x 25 cm cement putty with inscription MMA-3078. Reported By Certeza (MMA-3078 Obstructed by trees overhanging above the station).,2007 - 2014,PRS92 Densification,NRMDP,14.5468845666667,121.068715641667,0.0,0,49.467,0.0,4,5.469212135351363,291907.07609,1609091.53709,51,14.54838463333333,121.067355075,5.616,1608841.535,507258.786,3,291759.08,1609159.812,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,Mara,2018-01-01,
MMA-3080 (LMS),LUZON,NCR,NCR - FOURTH DISTRICT,PATEROS,SAN PEDRO,1999-11-30 00:00:00,14.5482077972222,121.066996305556,"From C-5 go straight to San Guillermo Ave., turn right at Guadalupe- Pateros Road (J.P Rizal Ext) at turn right at P. Herrera St. stop at the corner of S. Castillo St.and look for the GCP of LMS-NCR beside of MWSS Water Post. The station was marked with a head of a 4"" copper nail embedded on the center of a 25 x 25 cm cement putty with inscriptions that read ""MMA-3080, 2008 LMS-NCR"".",2007 - 2014,PRS92 Densification,NRMDP,14.5482077972222,121.066996305556,0.0,0,50.21,0.0,4,6.229165905233039,291722.99975,1609239.53009,51,14.54970798888889,121.0656357916667,6.366,1608987.888,507073.454,3,291575.005,1609307.813,51,0.0,0.0,0.0,0.0,0.0,2018-01-01,TIM,2021-01-01,
